blockNumber,id,indexer,logIndex,tokens,type
11488593,0x3ebb193b27cb1beb980e4ed48cbc28ce1c0ac2bc75e84a2a6280b4b48d204c74-310,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,310,343657916375371785000,stakeDepositeds
11488682,0x8be55622bd3fc552f0911d31111ab9e6de304ca6b8c659e8d2c2618a6278244b-304,0x6980fd6c85a98df8180123951e46d673b456699c,304,100000000000000000000000,stakeDepositeds
11488732,0xfe9a98bba5093c03a073809d286c08aeefe05ed64d3d2c3ceea861b625e27170-123,0x27ac40b9198659ce99eef1890d853a40560c9425,123,6780816751033066995000,stakeDepositeds
11488733,0x0aea8a4f8ce7f29ac07aedf108775ab46a5ded3d0c556e50d1ef8d4c35a41bb1-139,0x27ac40b9198659ce99eef1890d853a40560c9425,139,6749246207440879830000,stakeDepositeds
11488918,0xfcb92581d0d8860d91960d581f0b85ce5e746813e7d9889c2a83adeb49024b23-130,0x19fbac0891042be71ce60321a17720358575f580,130,325281500508141945000,stakeDepositeds
11488919,0x93ecb4ed3c010a3631cb75e19088e408514020713bffc7bb92186c842d5d35a2-160,0x19fbac0891042be71ce60321a17720358575f580,160,323240655385898595000,stakeDepositeds
11489203,0xf0e91c99b114aa8fc1dfc6700075814322b668111782f58ce2db7d64d816d4a4-220,0xb438830f11820a5e9cdde1363bc49bde2da67f1f,220,5564198988220633824000,stakeDepositeds
11489204,0xe34b0681d29a5c8cbb60c833457510d59b37ac51d44b537280bdcb8ed53c8f82-168,0xb438830f11820a5e9cdde1363bc49bde2da67f1f,168,490703768833623440000,stakeDepositeds
11489252,0xc763f51b789f90129c615571f2e8d8878fb904158a64b70a800476aa4d88d619-131,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,131,34411871878038,stakeDepositeds
11489720,0x21894c9b3f964008b9b81dde0e349d64e21a68367598bd2235d242f89ba5ab8c-330,0x6980fd6c85a98df8180123951e46d673b456699c,330,1000000000000000000000000,stakeDepositeds
11489730,0x381daf1439ef3c7663a84b9c078ba121cfeea634e93306a985cf1dbc15e2dee0-208,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,208,1086616000000000000000000,stakeDepositeds
11489955,0x6e8882163e01cf1167cabe5744c189399fe25e56e8039f592ca66d80efd6d29c-152,0x7ed9d36539f349808c42187ed4e1753d5947db7a,152,6243127861551933000000,stakeDepositeds
11489958,0x58e380f62635c6affd30a81662792f72d8536b8331464deb274449f0df1db5e8-182,0x7ed9d36539f349808c42187ed4e1753d5947db7a,182,577378597775564000000,stakeDepositeds
11489959,0x6f4144d0f4cf7e716a68599a4dfede1ce22dc0585e3e1853694edeaa72b0fe48-284,0x7ed9d36539f349808c42187ed4e1753d5947db7a,284,6225723968464733920000,stakeDepositeds
11489963,0x91928c5a65bf5185247e040a10d72ac5e669f54fe6ee15bddc9e04e20a50999f-303,0x7ed9d36539f349808c42187ed4e1753d5947db7a,303,623249402750705640000,stakeDepositeds
11490134,0x2ae13d65cbb9734fe724a7622cb72cc760892dd45b9112c216a1653543a7a4fd-137,0x41cf9718b66761d121b407f2a139b4f5b22fc9cd,137,1114571000000000000000000,stakeDepositeds
11490434,0x83fce604447ecf7d42f7d8b428f5976df76dcb05f21fa42f5a6df21b49a8fa05-42,0xe758697c5fc77f6b64bcf54191c08ad051bbdc4b,42,1410161000000000000000000,stakeDepositeds
11490474,0x67c7698eabf6b4c1fbf127a0b3ee4a329135657ef1cb4f21df36f55bb4a64f1a-160,0x72acbecf3013d7b27421185d3bf369520bf552c8,160,15364232757065265450000,stakeDepositeds
11490525,0x11f6639087d701597335fccb3bb4541135ff28716fca4f4d4279d9ffe382a42b-289,0x7fd833cf8775e9c3524b8be925723345164964be,289,16518622748203197600000,stakeDepositeds
11490527,0x7b3b90e299545370b1d0268f692aa08066270cf88da87bffa66f688addc84c47-26,0x7fd833cf8775e9c3524b8be925723345164964be,26,16904497013667924000000,stakeDepositeds
11490556,0x62046c04959ba057d0e0ec98fcae078c1eca371d8cd6c894cb78a5b200d1d8f0-51,0x48b5687f0595e2a4d581dc72305fbae214345d07,51,1610749013331753360000,stakeDepositeds
11490595,0x814b8151353b732cb9d5039524c514a783d682c4083054de6524f7c883428e77-138,0xe0c1af3235ecee2c085ead8e918cd394986d2303,138,913844000000000000000000,stakeDepositeds
11490641,0x36bb02c27838d2f4ccf6badc235fe72d7e3df546e475fe16fed2de1e7afcac53-176,0xc36157756ea4838cf882edab9dd94325c38f2edc,176,7999441357613267700000,stakeDepositeds
11490642,0x0668c32e6b55f06ae8d5d51ae580ea148c572ce8ecf02f6e10fa4c647f55170d-254,0xc36157756ea4838cf882edab9dd94325c38f2edc,254,7989268545085594500000,stakeDepositeds
11490731,0x2684edca28e216054b1718a4de2651ab128641f7d5f35b7362ddd59d7237647b-64,0x6879bbfcff0e54e62b899681ea52e74bd9b29fe4,64,2966695142637,stakeDepositeds
11490733,0x5f00b5f30fc40657c3cff9a0d283b242a660ac245f9dcc2c810eaa4a6bcb84f9-120,0x6879bbfcff0e54e62b899681ea52e74bd9b29fe4,120,2952407582095,stakeDepositeds
11490736,0x4e49eeeea611aec2d657b4df1f54c25ad935e4efa38c2757d06f3c23c7e26d7f-146,0x6879bbfcff0e54e62b899681ea52e74bd9b29fe4,146,2881391522041,stakeDepositeds
11490739,0xdb6ff374979c2a789ec0d474a04532aba424aa56c60b406c916bb0a16b08db97-80,0x6879bbfcff0e54e62b899681ea52e74bd9b29fe4,80,2979267960089,stakeDepositeds
11490822,0xe4e462a13365949124ef9653e640c6b7d350807c4d2b2e4563de10b81b431023-134,0x0280464494b1c4ffd18a89ec3b3703fbc28b7b6d,134,978903000000000000000000,stakeDepositeds
11491089,0xdcfac88c83b673d8173a01c362f28b5223c333ca6675fc111801891de19f3769-120,0xefd8cd2688e270ba60719762d2cc1e6c2e616a2c,120,1124495000000000000000000,stakeDepositeds
11491090,0x145d74d60bab67f2839b0c43b8507649acbf818dc4aa2afcac34f283d12a1b86-159,0xac104dba73822c575713e1ecb06da67af01c54b3,159,1206541000000000000000000,stakeDepositeds
11491428,0x1263298b3efa8cc775fb1921f4150201f2d52d2a0cb7f33a161158884980e97b-32,0xd9c7cdf09d868467d9f94f885dd68e850e278118,32,100000000000000000000000,stakeDepositeds
11491590,0x91a710b265c821e4f909c1048de5d4bbf7ceccb010faaf7850902c6f47355ddb-157,0xb3e2fe4e6673709613c22c63d3d7326f3bfa15cc,157,4673785447065031920000,stakeDepositeds
11491594,0x747e04097a8595064ab3b521c26a8461e2c1d4e24f13572f25d24c146e7d731d-248,0xb3e2fe4e6673709613c22c63d3d7326f3bfa15cc,248,4676314207602594060000,stakeDepositeds
11491677,0x1361bd479404b9e80a91854335e0ff729570d439b6d9f0345557d2730510d388-148,0xc9348dcaef652791033a22f79a2024363e23d32b,148,983074000000000000000000,stakeDepositeds
11491710,0x7d5120c0cb628a02f0ad57fdba651d884ee676ecc3d234b15cbcb232e0aa5433-256,0x5a8904be09625965d9aec4bffd30d853438a053e,256,33333333000000000000000000,stakeDepositeds
11491852,0x07644fe1493d0fc368bbf633a055eb093b57837d5ba12fbea554ba96dab46e69-136,0xd7205e8054a6778e383d9afde80fd702db41c7fd,136,21875009677535915100,stakeDepositeds
11491854,0x0d5803910930e36f249f190ea77db97ed7bc6f33f4b6bafd8a4dd83cf8592422-141,0xd7205e8054a6778e383d9afde80fd702db41c7fd,141,22320686202367619700,stakeDepositeds
11491950,0xb31a005e6fd31afc89abee97fdb44247174d0db349c58722a39552526d4e3fa1-317,0xd9c7cdf09d868467d9f94f885dd68e850e278118,317,200000000000000000000000,stakeDepositeds
11492010,0xed02003dde6b63e6f54394f8cc90e53d9fb4880a66a65a22210df13e4f8864e2-155,0x03db85e86779febdd96d96ba43ac48382fb1a88d,155,1685459090872604000000,stakeDepositeds
11492014,0xdc0f20c6e3b79c6652102bbdca0af3f55cc6f3159c32c0ddff32627c069ea5fb-195,0x03db85e86779febdd96d96ba43ac48382fb1a88d,195,1692253734788028000000,stakeDepositeds
11492017,0x764926464cb86f8da7b1b7a8abe9cb6b7845d153c49a266d8b70e7e1d0b52abe-156,0x03db85e86779febdd96d96ba43ac48382fb1a88d,156,1684612978804990400000,stakeDepositeds
11492020,0x2e93ad9cf166b5a40a0431eca0e3ff183288e42637de0efc2696da7d4510df61-374,0x03db85e86779febdd96d96ba43ac48382fb1a88d,374,1672207521666651200000,stakeDepositeds
11492023,0xca0d29e4eb4c68f9ff70d4d01e55d07232c8350022c48b3465f999840891de20-209,0x03db85e86779febdd96d96ba43ac48382fb1a88d,209,71259953105251,stakeDepositeds
11492024,0x1d3c41d2cda0fed200fc0216dbd9f85ca84d821c708399139fcd5bb06dc5a098-197,0x039b47ea916783f78d943d94de700a17f40ae6d4,197,20668753114733777850,stakeDepositeds
11492034,0x45ca87c0ce71030cce47561a91f4f5b6e76d9bf01c9fe388c08ddb462307602f-180,0x039b47ea916783f78d943d94de700a17f40ae6d4,180,2677035373977169440000,stakeDepositeds
11492034,0xc08d8c0879c2997165a4b50d0704403e1facf08d7751b05b130aabedf3956a60-176,0x03db85e86779febdd96d96ba43ac48382fb1a88d,176,71193221703285,stakeDepositeds
11492036,0x9d8c70d0fe4e5c86d93181a920296d8d9f183fac96884c9fcf3d495929fedf26-238,0x03db85e86779febdd96d96ba43ac48382fb1a88d,238,1677232390752407600000,stakeDepositeds
11492296,0xda39806b15e14a718b87e0a897b93cdc5726fdb4a47390be2dbda5e6b4fa5fb4-159,0xd9c7cdf09d868467d9f94f885dd68e850e278118,159,700000000000000000000000,stakeDepositeds
11492333,0x08880420304f015f8f97194b623c11ab47c7c3f263d7517bbd562ac9cf7ef29a-195,0x60165e465b242d051de4ebadfe0cf55b13f04dc5,195,1045273000000000000000000,stakeDepositeds
11492644,0x76cb005950324df442a1018ac13872595a8aa3de940cdd6e93ae27f353196f62-265,0x79c813f6b6a84b4ab7258db617612f06bde25498,265,700000000000000000000000,stakeDepositeds
11492650,0x7a1672f50bf15b0c49cefa6ab3e3e8ca3952ca84b00a847c876c0c5edbe44339-4,0xdc81f90ccdd72ce4239d741a7ed9c16006dce73b,4,1306821000000000000000000,stakeDepositeds
11492884,0xc4149b4898e761ad2a73e414d4c4b6deb22a77ddd2a8380d8e25ffc3d69128fa-290,0x5ea935a6164629dd9c0f7f1e3b79c2d041108e26,290,576923000000000000000000,stakeDepositeds
11492910,0x1cdbdbf673616c0e2dd6335f8d74d9c8d627ee1261a9409cf4994cb26fffe2d4-207,0x9b1da82ee4d269eeeb4977e092b9ad2d7970c096,207,1662155000000000000000000,stakeDepositeds
11492964,0x3ee049e927d95b48225f5d2caa36071c7724238d1fe8296e054c780ca0ea373d-306,0xc94a2669f719f792f166800fb6ef00fb3a7f5bec,306,1923077000000000000000000,stakeDepositeds
11492989,0x8202721e6126708daac0d79c1e85634247211ecacf3728dffda565ce54cc0a4c-50,0x7697a886fc3b71a8a88487019337a6bbe5838f1a,50,2564942571682468338782,stakeDepositeds
11493100,0xce3f8f9655bf2d77443dc2be28725b6177910ecb2d2015bd1daba498e57895ff-318,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,318,3691772378832397707998,stakeDepositeds
11493156,0xdf5ed4077c34500d3c57625bf221483aead2e71a6b2d1a6a6d57ae79a6a1ed37-120,0xcc49c102b09addf780816b9989d95c873032cf88,120,1442220000000000000000000,stakeDepositeds
11493195,0x0379dff631d060f9407fc0f21a92c88b278068062fe43ead92147f5295d85771-312,0x1a6a74648ff8146f9b7df3a7e322506612e13e6a,312,1446021000000000000000000,stakeDepositeds
11493298,0xe3430759079c59c15a7aad017e634b1f365e565b9a97cf6e8f903ff8c37ad0e3-138,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,138,6303545217359489826419,stakeDepositeds
11493303,0x04c6999fb60ec85d5981630b8fb27d17f1b8632f146c6a8988199c79c670da1b-152,0x50fda0a43d6770a927ebe2909fce1cdcba417801,152,1547915000000000000000000,stakeDepositeds
11493304,0xe641a0d51642ec4a10c444bad8739c9484a44d9b4ec739c6e6ef96442e15e936-254,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,254,1784459790781081696470,stakeDepositeds
11493308,0x9695a1ebd77806934ba5e4668f0f8a93273624297de4b95e237dc80e87c40118-23,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,23,10987895691475634400000,stakeDepositeds
11493312,0x91a833ce4013a018a1914682fa36f7e4e52eb11893c511784137ed504b914498-46,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,46,10988724339902215200000,stakeDepositeds
11493314,0x602354ec9cf2be46f3eae1625add4796815f794612ed09271ebf30cfc411f3c4-11,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,11,3525761572408135920000,stakeDepositeds
11493318,0x3396e88751378a123fab505200c381b213cc6c39b68d406dc558fa858b41dbe6-315,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,315,38794834069846039750,stakeDepositeds
11493319,0x79e099529ae8475af8da6c57cd253e2b31de8af6d6be3db3d218da21a8d9b4cb-191,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,191,2580228971129789151200,stakeDepositeds
11493319,0xc99216c5cacceadbcdd6f6ca33cbe29250887b4439f3c7f153ab84f65786ff85-195,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,195,5756823771278431320000,stakeDepositeds
11493322,0x14e2acb663f424ed19daf1680acd243deb0bc20c299a52c3ca290d2ac97638a6-57,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,57,3961887903723958491743,stakeDepositeds
11493326,0x59ded6a8cff2b5b035d6045d3ea502deec3374e3a6f5841fb7da1e40959a22cc-141,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,141,498107242792023786038,stakeDepositeds
11493329,0x10452be730c24dfdf300785c5e8d1250df83fbd79b3a5750ca222e083f6e4049-41,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,41,3963521157275307991926,stakeDepositeds
11493331,0x80999fd8449a8e77b1c4f6819cf83f8b90eef74ddc2253965da6a24cc9639b6e-72,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,72,229039118036314890367,stakeDepositeds
11493359,0xc132df22b1dda5c1b58752dd3950ff34c2a0adc71cbbf066847cf95b6ed03b08-182,0xbf4af02f7855c7ead52d037349b7a76e48ed47a9,182,2536114790657556000000,stakeDepositeds
11493361,0x3b2638d84b10914bad40bc6709a333f89ad3e6e3dcd7a70d7adfe64a1ccfb593-137,0xbf4af02f7855c7ead52d037349b7a76e48ed47a9,137,2538096632982599062500,stakeDepositeds
11493364,0x92b176601d09715276c724bd29f9f2eccec49bcdd1620e250ddbfd47ae7443ff-150,0xd9c7cdf09d868467d9f94f885dd68e850e278118,150,20102071407715528000,stakeDepositeds
11493461,0x23271faa4b643ae69173a1de1c1b0894edf923bafb06abad735a035b26be04fd-254,0xf3f182e859f789af8d6c2223d15c691471c79a2b,254,3962949043456254600000,stakeDepositeds
11493462,0x8b1b91ae89d851d1b9487a26c83dbeee091a4e6610f614cab90f879cfd68bfd2-227,0xf3f182e859f789af8d6c2223d15c691471c79a2b,227,3963973112385431400000,stakeDepositeds
11493466,0x27ebca53e399bd6bc761e8a800060439af5a3dafdd9c525b95769e46b3f7f405-162,0x45874192929530cd4e3dd0624df05bee3c13974f,162,4873409164587936103498,stakeDepositeds
11493467,0x77b8d3d36a485aa6aa7777501b2a375f592b64d8e8e284d8c3e95ca666760aeb-112,0x45874192929530cd4e3dd0624df05bee3c13974f,112,4872930262535786359814,stakeDepositeds
11493470,0x9d6772c2bc004c03a0148458efb1bd06505fe92288258fada7ae0b36d749a661-300,0x45874192929530cd4e3dd0624df05bee3c13974f,300,4877553442155213427440,stakeDepositeds
11493476,0x6d435c1a536726c7357ae039126e2165089ac39a81dbb5a6b2770156c889cf80-285,0x7ca0ee4a792f4da7b6aaf4c082b234259de61112,285,7191284819711444800000,stakeDepositeds
11493609,0x7c1a0b25cb5e126a8ea8974df34633d4b983aa3ee142778a1ca0ae22b790613a-65,0x7fd833cf8775e9c3524b8be925723345164964be,65,1435261001865841600000,stakeDepositeds
11493611,0x9160caba56a6f0995625cb68ad029e4134d0283baafb53c655d5583f21c32cb4-305,0x7fd833cf8775e9c3524b8be925723345164964be,305,1442243953372773600000,stakeDepositeds
11493645,0x3bce2918cc49b04e70112c089f0114cf5978f52b096fdf2edc76135c796463e3-2,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,2,16546704624181331040000,stakeDepositeds
11493680,0x8ec2f5449a61ea914dcf449b7a86ca615a62958ce1f00908c59f3629e0295977-289,0x4fedde33607cfda2c82a999accb427d1170987d9,289,12157378127624267877530,stakeDepositeds
11493704,0xd5c8b19f7aa40ee25b8257757a79b75884ddd707c013aaed083074bd22607941-91,0xeb8ca82006e0c0fb16cf9fc42e15bf3e9cdf73f9,91,1013013000000000000000000,stakeDepositeds
11494075,0x731cc129b8e6ee30b865f37dbbaecc9989f007cb1c3dfec0a3a814b9f2906e6b-104,0x76e84025978a0c16fc7ba483718b667388f2973c,104,100000000000000000000000,stakeDepositeds
11494639,0xd5a37973715cfaf363444740271bf0be2e140b562d35fdbf6d76fc8cf68528e9-140,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,140,3281302738805950831200,stakeDepositeds
11494648,0x0083cc71f945adde81aa1028e671b4bf922da8debce0db37b7fa2457fe2d107f-126,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,126,3707371326093311681298,stakeDepositeds
11494852,0x9ff8dbf254595744ebdd01a11114b31d4699541fa52fb98497be85c275dfa33a-168,0x362717d3fa1bfe457535b9b716f450b95a858217,168,68017709391483608889,stakeDepositeds
11494853,0x1c20e8a96eeb5e4070fad808c91b2b74c9b43151f1d5d3aecbc2be1d29e95bb6-91,0xbfe2a198cb0cdfb50fb03cd932c7387ddb0d25aa,91,8138088054817207726813,stakeDepositeds
11494853,0xe6136927f8fa150625c35ec506e7af6f53f7ee8ffb434c712936bbffe54fbc01-71,0x362717d3fa1bfe457535b9b716f450b95a858217,71,10253898538129647004000,stakeDepositeds
11494878,0x72b0caeccd9e145685593f1de842a944b04c3774a03cd1e9e297af9ee3676b86-216,0x4ac761592d1f948058843121133d048dc7dfc7c0,216,7303335459185118089905,stakeDepositeds
11494880,0xc71eaa2ce48fed61e83fff4ef8dac51505e0b93089372cb65531d58c6ce7cb10-28,0x4ac761592d1f948058843121133d048dc7dfc7c0,28,7562348996638239940000,stakeDepositeds
11495219,0xb51dfab682015c5a705647117751689f871fadef65bf861056ec3d67a60dc3eb-210,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,210,1357714377012569816334,stakeDepositeds
11495220,0xcd143fcfd29ff89b29f26c64479c7067d78812672d572559f621dc7dbbfc9db2-201,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,201,1359576612572565135052,stakeDepositeds
11495239,0x8b7841e3914db0baf8157ef0604af93c585a1fdf2ed8b7816af524e0a756c06b-86,0x34f38671e9ffb8464a268752680444feb8139feb,86,1064650000000000000000000,stakeDepositeds
11495246,0x83892b86f5abea9436a43aacfbc48b9b41057379cd5d01e793b43e20e8d9b233-69,0x8e297141f9dc76f4d71741da1a1e47294cf0fde2,69,14999787003648940074016,stakeDepositeds
11495247,0x79464cb7f8b31797b4da00edbe3551ec7f4124c2f1fadf62334346e32235c729-36,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,36,39913522196321612845608,stakeDepositeds
11495249,0x4aaacb04826130175ca13773be6f2fbaba4005d70b4e570aeb0457d783a0d8c4-46,0x8e297141f9dc76f4d71741da1a1e47294cf0fde2,46,14999360449035851705037,stakeDepositeds
11495250,0x2f570e3222c1021d30dd2c56c95ccf185a8e38e99ea767d4f722db70ad95c370-86,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,86,39913454278936683263558,stakeDepositeds
11495259,0x5dab0cb64b59dc67377d44a6a05addc343e0738941c9e04961f7fc86d0bd698d-82,0xc36157756ea4838cf882edab9dd94325c38f2edc,82,4152494381186046497824,stakeDepositeds
11495269,0xc5fb3929b4518f7b1e4add23cfbe5c4742eed1015609f7667bbe54852be9618f-203,0x41cf9718b66761d121b407f2a139b4f5b22fc9cd,203,1253633223076495500000,stakeDepositeds
11495270,0x00c39e1fdbcd79b9bbc3de228124dd2055c6000d95930e43d632af088f865bf4-101,0x41cf9718b66761d121b407f2a139b4f5b22fc9cd,101,1254483834029972000000,stakeDepositeds
11495304,0xd543a0c6484d37b4c2ca431cf93e40d7d6582b4004bcd1d7515ae4f269cf5380-298,0x48b5687f0595e2a4d581dc72305fbae214345d07,298,4720149419705178005561,stakeDepositeds
11495330,0x6bf424a1e431639f124e81e5a34cef955fa27733c9a96ff3381b9ebba26c9068-282,0xfd4b9c44ee7afb7f98df3dda40aead6acd9f41f4,282,1101656472533620000000,stakeDepositeds
11495331,0xf3673eaaafac144593a01c7f84b3d88900938f817bda6f7170b7e98a2732837b-213,0xfd4b9c44ee7afb7f98df3dda40aead6acd9f41f4,213,1102065621022097600000,stakeDepositeds
11495341,0x61e298a296e800eea6af621cd1c2133b0d5c93c1ab4b66a91642581f0545dae6-312,0xe0c1af3235ecee2c085ead8e918cd394986d2303,312,535752452488876847211,stakeDepositeds
11495344,0xcb7a8be8b77c0a95aa96dac0214c205aa10da44dd6083e78280b55a834b11925-174,0xe0c1af3235ecee2c085ead8e918cd394986d2303,174,537775129785699146486,stakeDepositeds
11495631,0x4b2031b05eb6ec7648e004b87217937b5f9319a72b6c7879ae43f31bc7b47493-112,0xe7a694696a4d11ac0b7ab2dcb99a7fcf200eb00b,112,49022250047888140000,stakeDepositeds
11495632,0x84e378e00c67994d90e37a6011a0b9e67f5fdab3bece9cbd6fb7cc70f89a3c51-299,0xe7a694696a4d11ac0b7ab2dcb99a7fcf200eb00b,299,49002680124065280000,stakeDepositeds
11495700,0xed607bd981dff1fd57dd198a931554174ba9e1d5a4d88f4d728058ffc946d05b-243,0x76e84025978a0c16fc7ba483718b667388f2973c,243,1000000000000000000000000,stakeDepositeds
11495709,0x8d7f4607d1b4213381d39133d1259dcfa0a2cd117a6b35b84299be79bf067f92-121,0x72acbecf3013d7b27421185d3bf369520bf552c8,121,4907332099748735178000,stakeDepositeds
11495927,0xad23d77f1b05a4debf40651457edd5d8b7de659fa508db0595545705ecefd4de-220,0xb438830f11820a5e9cdde1363bc49bde2da67f1f,220,3568687438480560528000,stakeDepositeds
11495929,0x80d08bc014db9d2736dcc7ad47d94e458ab8d2c6fc1855a554be2ac03c82b582-164,0xb438830f11820a5e9cdde1363bc49bde2da67f1f,164,1107648088874859240000,stakeDepositeds
11495931,0xcb472c15d6c99ce1ab584913ce6b41eb2a21f631e6fae256c1315fc923741396-164,0x4595855ed2d498fc2cbd7f415e7f262e2328d950,164,10789274516529749635000,stakeDepositeds
11496239,0x975a3bb722c57fbf44dd815277118879fd372720c125a2719e0641cca136341d-246,0xd11e05240a50e2eedb03e72d4c9c6465bc05f2a4,246,4597392280520991000,stakeDepositeds
11496241,0x64fca30a26f86db8c5edd536efda4a32b4fb3e4e95942cbcab05bcf3ef1c14f2-75,0xd11e05240a50e2eedb03e72d4c9c6465bc05f2a4,75,4530970187799293500,stakeDepositeds
11496360,0x234edcda142db2bd0cf172a341f7f9209b18bca09c139fe4c8845e0d91b09da3-223,0x0da2b8ead0975f707aa3bad4c1ae4e705e4b3b53,223,8732986054515999130000,stakeDepositeds
11496658,0xf6983147fc50484fdf1d43514fc71eb6a3f79da92ab23424248670647296dd17-224,0xa959b5afe73c6faa803541b5c4edc0492dfda294,224,60118183838004288000,stakeDepositeds
11496661,0x709a908d8deb0908fe3ce94369893d8956ebaa4eb966afe4baf796bdaa041843-229,0xa959b5afe73c6faa803541b5c4edc0492dfda294,229,60165702554788408000,stakeDepositeds
11496814,0xd392c6dbbcf479b467dea6dda832049e648d266dd79aab3c6a59ac3f727ada46-129,0x978cd3207d0cf5a89003d85c2913bc9be120c31f,129,8873767105224576016000,stakeDepositeds
11497284,0xefecc2b6a105581f9ce23d44c7f2fe3e7d5d6680779c631bb9486814c5e39206-170,0xc9899dfdca2b2ef3972ce25e3f1ba0b05cb457b6,170,6592147248022502584000,stakeDepositeds
11497326,0x39eb1448bfe7ab45a07ca512b85d890c07e7ff98cbcba089566ce03de38d0f7a-91,0xa92bd8c16ae3266cf3b80ba0152735e9a8460ce7,91,7218840136382205093000,stakeDepositeds
11497521,0xf38a94deb21fdfba06a74ef67a0bf8f94a2177dbc72f94e7854839390f48ff0d-132,0x4bbae81dc703e33cb290c069afac427d96aba895,132,1078543000000000000000000,stakeDepositeds
11497695,0x74cbea5d01856bf65a5f2c0b1b0c73228a14b95a40953851801e4b6407deb523-70,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,70,3181486874673650616000,stakeDepositeds
11497696,0x5ddd6406261ab15cc5bc77d9b156488ed5ae538d4a344969a852ce4b70020eca-214,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,214,1482762518816559876000,stakeDepositeds
11497832,0x4e437f3dc1ea90448f70502374716553e3f895971f2f1c5671312383520848ed-287,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,287,100000000000000000000000,stakeDepositeds
11497942,0x109a192397f1816dbdd25a17de80e00ee071df98883f8a897cd4d5f4fd1a4829-248,0x3eb3297b0e34a7897aa004b66a354053425f7894,248,1546670000000000000000000,stakeDepositeds
11497943,0x62ae27cf2653c98ec7b7b2cf01605ce48a08f2df42d2b4a6ef9419eabd6d6df6-69,0x7030613f84334149c3d1324497c96062c01e8459,69,1839452034647615220000,stakeDepositeds
11497945,0xa45f935867d3a0c3059750bb1bff99b940ef251e432dbac2d4b03d72e5bb83d8-313,0x7030613f84334149c3d1324497c96062c01e8459,313,1839396840503809702500,stakeDepositeds
11498474,0x4ae38b74c939741b4549caed523b5ca6e87d70d26135ee36d5740e99711ec5c6-231,0xb3e2fe4e6673709613c22c63d3d7326f3bfa15cc,231,1635648864384348450000,stakeDepositeds
11498477,0xd070fed52504549bb87c582f580ed3f8ccdae530e1fb751641f315b689b2ec0f-284,0xb3e2fe4e6673709613c22c63d3d7326f3bfa15cc,284,1632504187892613420000,stakeDepositeds
